condition,source_line,iteration,observed_at,raw_rows,mv_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,legend_label,attribution_legend_label,data_path,warehouse,display_latency_sec,included_in_plot,exclusion_reason
raw_interactive,176,176,2026-08-12T16:28:57Z,95419508344,1554306,1,Single-symbol summary,0.698,0.196,0.502,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.698,True,
raw_interactive,177,177,2026-08-12T16:38:57Z,95972724266,1554546,1,Single-symbol summary,0.666,0.256,0.41,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.698,True,
raw_interactive,178,178,2026-08-12T16:48:57Z,96513946374,1566001,1,Single-symbol summary,0.592,0.195,0.397,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.847,True,
raw_interactive,179,179,2026-08-12T16:58:57Z,97064716964,1581815,1,Single-symbol summary,0.86,0.445,0.415,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.765,True,
raw_interactive,180,180,2026-08-12T17:08:57Z,97615350266,1592303,1,Single-symbol summary,0.942,0.483,0.459,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.847,True,
raw_interactive,181,181,2026-08-12T17:18:57Z,98161784620,1598237,1,Single-symbol summary,1.475,0.589,0.886,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,,False,"above per-condition, per-query Tukey upper fence"
raw_interactive,182,182,2026-08-12T17:28:57Z,98700378757,1604996,1,Single-symbol summary,0.847,0.409,0.438,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.8534999999999999,True,
raw_interactive,183,183,2026-08-12T17:38:57Z,99259158207,1616677,1,Single-symbol summary,0.765,0.365,0.4,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.86,True,
raw_interactive,184,184,2026-08-12T17:48:57Z,99801890611,1628198,1,Single-symbol summary,0.864,0.459,0.405,Raw Interactive Table,Raw Interactive Table · Interactive + Gen2 fallback,Raw Interactive Table,Interactive Small,0.8554999999999999,True,
imv_gen2,2,2,2026-08-11T11:28:57Z,532996784,9800,2,Watchlist summary,0.48,0.196,0.284,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,0.7715000000000001,True,
imv_gen2,3,3,2026-08-11T11:38:57Z,1108625165,19603,2,Watchlist summary,0.74,0.413,0.327,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,0.803,True,
imv_gen2,4,4,2026-08-11T11:48:57Z,1658912507,33130,2,Watchlist summary,0.803,0.47,0.333,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,0.9215,True,
imv_gen2,5,5,2026-08-11T11:58:57Z,2217147353,34501,2,Watchlist summary,1.04,0.655,0.385,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.04,True,
imv_gen2,6,6,2026-08-11T12:08:57Z,2786291244,44541,2,Watchlist summary,2.85,2.308,0.542,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.913,True,
imv_gen2,7,7,2026-08-11T12:18:57Z,3343738155,54595,2,Watchlist summary,1.913,1.49,0.423,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.46,True,
imv_gen2,8,8,2026-08-11T12:28:57Z,3899391577,64476,2,Watchlist summary,4.258,3.805,0.453,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.574,True,
imv_gen2,9,9,2026-08-11T12:38:57Z,4448004794,74152,2,Watchlist summary,2.574,2.104,0.47,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.85,True,
imv_gen2,10,10,2026-08-11T12:48:57Z,5002254267,75251,2,Watchlist summary,2.46,2.005,0.455,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.381,True,
imv_gen2,11,11,2026-08-11T12:58:57Z,5553730140,89889,2,Watchlist summary,3.381,2.926,0.455,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.381,True,
imv_gen2,12,12,2026-08-11T13:08:57Z,6107183801,99951,2,Watchlist summary,4.854,4.093,0.761,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.381,True,
imv_gen2,13,13,2026-08-11T13:18:57Z,6662885451,109945,2,Watchlist summary,4.393,3.946,0.447,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.381,True,
imv_gen2,14,14,2026-08-11T13:28:57Z,7220407062,119560,2,Watchlist summary,3.146,2.54,0.606,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.381,True,
imv_gen2,15,15,2026-08-11T13:38:57Z,7772453021,120361,2,Watchlist summary,5.143,4.618,0.525,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.393,True,
imv_gen2,16,16,2026-08-11T13:48:57Z,8327660844,130332,2,Watchlist summary,1.163,0.751,0.412,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.146,True,
imv_gen2,17,17,2026-08-11T13:58:57Z,8869790384,144506,2,Watchlist summary,0.744,0.438,0.306,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.644,True,
imv_gen2,18,18,2026-08-11T14:08:57Z,9416167217,154291,2,Watchlist summary,5.36,4.872,0.488,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.644,True,
imv_gen2,19,19,2026-08-11T14:18:57Z,9966828956,154877,2,Watchlist summary,1.644,1.228,0.416,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,1.644,True,
imv_gen2,20,20,2026-08-11T14:28:57Z,10515573711,164959,2,Watchlist summary,1.629,1.151,0.478,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.285,True,
imv_gen2,21,21,2026-08-11T14:38:57Z,11061458462,174876,2,Watchlist summary,13.081,12.294,0.787,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.275,True,
imv_gen2,22,22,2026-08-11T14:48:57Z,11598082800,183964,2,Watchlist summary,4.275,3.83,0.445,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.384,True,
imv_gen2,23,23,2026-08-11T14:58:57Z,12155361632,185326,2,Watchlist summary,2.285,1.862,0.423,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.579,True,
imv_gen2,24,24,2026-08-11T15:08:57Z,12686918328,200452,2,Watchlist summary,10.461,9.925,0.536,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.166,True,
imv_gen2,25,25,2026-08-11T15:18:57Z,13239818975,210421,2,Watchlist summary,2.384,1.932,0.452,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.579,True,
imv_gen2,26,26,2026-08-11T15:28:57Z,13783825272,220093,2,Watchlist summary,2.579,2.133,0.446,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.554,True,
imv_gen2,27,27,2026-08-11T15:38:57Z,14320432691,221045,2,Watchlist summary,3.166,2.642,0.524,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.579,True,
imv_gen2,28,28,2026-08-11T15:48:57Z,14865686419,231080,2,Watchlist summary,2.552,2.052,0.5,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,2.579,True,
imv_gen2,29,29,2026-08-11T15:58:57Z,15406449067,241034,2,Watchlist summary,2.554,2.078,0.476,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.166,True,
imv_gen2,30,30,2026-08-11T16:08:57Z,15953152260,256209,2,Watchlist summary,4.645,4.07,0.575,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.166,True,
imv_gen2,31,31,2026-08-11T16:18:57Z,16496810019,265071,2,Watchlist summary,3.329,2.855,0.474,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.329,True,
imv_gen2,32,32,2026-08-11T16:28:57Z,17037168163,266645,2,Watchlist summary,5.942,5.367,0.575,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.853,True,
imv_gen2,33,33,2026-08-11T16:38:57Z,17587595862,276663,2,Watchlist summary,3.027,2.59,0.437,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.853,True,
imv_gen2,34,34,2026-08-11T16:48:57Z,18120902444,286445,2,Watchlist summary,3.853,3.292,0.561,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.732,True,
imv_gen2,35,35,2026-08-11T16:58:57Z,18664388826,292723,2,Watchlist summary,4.103,3.627,0.476,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.853,True,
imv_gen2,36,36,2026-08-11T17:08:57Z,19216193045,296867,2,Watchlist summary,3.732,3.147,0.585,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.853,True,
imv_gen2,37,37,2026-08-11T17:18:57Z,19745883933,311850,2,Watchlist summary,3.677,3.204,0.473,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,3.853,True,
imv_gen2,38,38,2026-08-11T17:28:57Z,20305329136,321452,2,Watchlist summary,4.92,4.448,0.472,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.103,True,
imv_gen2,39,39,2026-08-11T17:38:57Z,20844684066,322191,2,Watchlist summary,4.905,4.407,0.498,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.905,True,
imv_gen2,40,40,2026-08-11T17:48:57Z,21391428069,332210,2,Watchlist summary,3.733,3.191,0.542,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,4.92,True,
imv_gen2,41,41,2026-08-11T17:58:57Z,21938345201,356051,2,Watchlist summary,5.583,5.11,0.473,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.187,True,
imv_gen2,42,42,2026-08-11T18:08:57Z,22480394175,357598,2,Watchlist summary,5.187,4.599,0.588,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,5.583,True,
imv_gen2,43,43,2026-08-11T18:18:57Z,23027036303,367612,2,Watchlist summary,8.828,8.306,0.522,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.701,True,
imv_gen2,44,44,2026-08-11T18:28:57Z,23563684837,377635,2,Watchlist summary,7.997,7.496,0.501,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,6.772,True,
imv_gen2,45,45,2026-08-11T18:38:57Z,24108292723,387804,2,Watchlist summary,6.701,6.245,0.456,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,7.076,True,
imv_gen2,46,46,2026-08-11T18:48:57Z,24651647019,397339,2,Watchlist summary,7.076,6.531,0.545,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,7.781,True,
imv_gen2,47,47,2026-08-11T18:58:57Z,25200289313,398498,2,Watchlist summary,6.772,6.29,0.482,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,7.781,True,
imv_gen2,48,48,2026-08-11T19:08:57Z,25747852434,413927,2,Watchlist summary,7.781,7.158,0.623,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,7.781,True,
imv_gen2,49,49,2026-08-11T19:18:57Z,26283076869,424144,2,Watchlist summary,10.54,9.982,0.558,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.045,True,
imv_gen2,50,50,2026-08-11T19:28:57Z,26820178083,434321,2,Watchlist summary,10.045,9.478,0.567,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.045,True,
imv_gen2,51,51,2026-08-11T19:38:57Z,27375417517,442724,2,Watchlist summary,12.198,11.585,0.613,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.045,True,
imv_gen2,52,52,2026-08-11T19:48:57Z,27918995748,445164,2,Watchlist summary,25.488,24.857,0.631,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,,False,"above per-condition, per-query Tukey upper fence"
imv_gen2,53,53,2026-08-11T19:58:57Z,28455528243,455348,2,Watchlist summary,15.917,15.384,0.533,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.045,True,
imv_gen2,54,54,2026-08-11T20:08:57Z,28993570106,470389,2,Watchlist summary,8.109,7.53,0.579,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.045,True,
imv_gen2,55,55,2026-08-11T20:18:57Z,29545700964,471235,2,Watchlist summary,7.817,7.273,0.544,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,8.109,True,
imv_gen2,56,56,2026-08-11T20:28:57Z,30083988028,481460,2,Watchlist summary,7.307,6.766,0.541,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,8.109,True,
imv_gen2,57,57,2026-08-11T20:38:57Z,30630575890,491435,2,Watchlist summary,12.873,12.384,0.489,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,8.109,True,
imv_gen2,58,58,2026-08-11T20:48:57Z,31165284381,494356,2,Watchlist summary,7.574,7.013,0.561,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,11.449,True,
imv_gen2,59,59,2026-08-11T20:58:57Z,31720586913,502317,2,Watchlist summary,12.036,11.418,0.618,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,11.547,True,
imv_gen2,60,60,2026-08-11T21:08:57Z,32256432850,512514,2,Watchlist summary,11.449,10.794,0.655,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,11.547,True,
imv_gen2,61,61,2026-08-11T21:18:57Z,32804567571,527794,2,Watchlist summary,11.547,11.025,0.522,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,11.547,True,
imv_gen2,62,62,2026-08-11T21:28:57Z,33359668543,538072,2,Watchlist summary,13.117,12.489,0.628,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.036,True,
imv_gen2,63,63,2026-08-11T21:38:57Z,33893505898,548548,2,Watchlist summary,8.748,8.189,0.559,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.059,True,
imv_gen2,64,64,2026-08-11T21:48:57Z,34442826434,559115,2,Watchlist summary,12.059,11.47,0.589,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.113,True,
imv_gen2,65,65,2026-08-11T21:58:57Z,34990195086,574478,2,Watchlist summary,12.113,11.461,0.652,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.113,True,
imv_gen2,66,66,2026-08-11T22:08:57Z,35543561911,584951,2,Watchlist summary,13.698,13.127,0.571,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.113,True,
imv_gen2,67,67,2026-08-11T22:18:57Z,36086551556,595352,2,Watchlist summary,14.035,13.418,0.617,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,13.228,True,
imv_gen2,68,68,2026-08-11T22:28:57Z,36629144961,610534,2,Watchlist summary,8.417,7.472,0.945,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,13.228,True,
imv_gen2,69,69,2026-08-11T22:38:57Z,37176739226,625922,2,Watchlist summary,13.228,12.706,0.522,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,13.228,True,
imv_gen2,70,70,2026-08-11T22:48:57Z,37714068818,636036,2,Watchlist summary,20.017,19.399,0.618,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.977,True,
imv_gen2,71,71,2026-08-11T22:58:57Z,38258658415,645397,2,Watchlist summary,10.977,10.332,0.645,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,10.977,True,
imv_gen2,72,72,2026-08-11T23:08:57Z,38815458699,647027,2,Watchlist summary,10.574,9.842,0.732,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,12.1,True,
imv_gen2,73,73,2026-08-11T23:18:57Z,39353814542,657293,2,Watchlist summary,10.631,10.101,0.53,Interactive MV · Gen2 Small,Interactive MV · Gen2 Small,Interactive Materialized View,Gen2 Small,11.953,True,
