system,source_line,iteration,observed_at,raw_rows,query_number,query_name,latency_sec,runtime_source
BigQuery,52,52,2026-08-10T23:54:39.579Z,30600069441,4,Daily activity,3.465000000,statistics.finalExecutionDurationMs
BigQuery,53,53,2026-08-11T00:04:39.579Z,31205495145,4,Daily activity,3.932000000,statistics.finalExecutionDurationMs
BigQuery,54,54,2026-08-11T00:14:39.579Z,31801399689,4,Daily activity,4.604000000,statistics.finalExecutionDurationMs
BigQuery,55,55,2026-08-11T00:24:39.579Z,32398116275,4,Daily activity,4.980000000,statistics.finalExecutionDurationMs
BigQuery,56,56,2026-08-11T00:34:39.579Z,33004071572,4,Daily activity,4.405000000,statistics.finalExecutionDurationMs
BigQuery,57,57,2026-08-11T00:44:39.579Z,33600190081,4,Daily activity,4.732000000,statistics.finalExecutionDurationMs
BigQuery,58,58,2026-08-11T00:54:39.579Z,34206081915,4,Daily activity,3.190000000,statistics.finalExecutionDurationMs
BigQuery,59,59,2026-08-11T01:04:39.579Z,34801233262,4,Daily activity,4.351000000,statistics.finalExecutionDurationMs
BigQuery,60,60,2026-08-11T01:14:39.579Z,35407029166,4,Daily activity,3.838000000,statistics.finalExecutionDurationMs
BigQuery,61,61,2026-08-11T01:24:39.579Z,36003582107,4,Daily activity,3.348000000,statistics.finalExecutionDurationMs
BigQuery,62,62,2026-08-11T01:34:39.579Z,36598508182,4,Daily activity,4.535000000,statistics.finalExecutionDurationMs
BigQuery,63,63,2026-08-11T01:44:39.579Z,37204082523,4,Daily activity,6.459000000,statistics.finalExecutionDurationMs
BigQuery,64,64,2026-08-11T01:54:39.579Z,37800379174,4,Daily activity,3.649000000,statistics.finalExecutionDurationMs
BigQuery,65,65,2026-08-11T02:04:39.579Z,38405927027,4,Daily activity,5.273000000,statistics.finalExecutionDurationMs
BigQuery,66,66,2026-08-11T02:14:39.579Z,39001327706,4,Daily activity,5.312000000,statistics.finalExecutionDurationMs
BigQuery,67,67,2026-08-11T02:24:39.579Z,39595633880,4,Daily activity,3.782000000,statistics.finalExecutionDurationMs
BigQuery,68,68,2026-08-11T02:34:39.579Z,40200374281,4,Daily activity,3.638000000,statistics.finalExecutionDurationMs
BigQuery,69,69,2026-08-11T02:44:39.579Z,40796294375,4,Daily activity,3.393000000,statistics.finalExecutionDurationMs
BigQuery,70,70,2026-08-11T02:54:39.579Z,41402385196,4,Daily activity,4.001000000,statistics.finalExecutionDurationMs
BigQuery,71,71,2026-08-11T03:04:39.579Z,41997868732,4,Daily activity,4.163000000,statistics.finalExecutionDurationMs
BigQuery,72,72,2026-08-11T03:14:39.579Z,42603772573,4,Daily activity,3.451000000,statistics.finalExecutionDurationMs
BigQuery,73,73,2026-08-11T03:24:39.579Z,43199914240,4,Daily activity,3.526000000,statistics.finalExecutionDurationMs
BigQuery,74,74,2026-08-11T03:34:39.579Z,43796089229,4,Daily activity,3.317000000,statistics.finalExecutionDurationMs
BigQuery,75,75,2026-08-11T03:44:39.579Z,44401549734,4,Daily activity,5.110000000,statistics.finalExecutionDurationMs
BigQuery,76,76,2026-08-11T03:54:39.579Z,44997483458,4,Daily activity,3.916000000,statistics.finalExecutionDurationMs
BigQuery,77,77,2026-08-11T04:04:39.579Z,45604478978,4,Daily activity,4.866000000,statistics.finalExecutionDurationMs
BigQuery,78,78,2026-08-11T04:14:39.579Z,46199581562,4,Daily activity,3.921000000,statistics.finalExecutionDurationMs
BigQuery,79,79,2026-08-11T04:24:39.579Z,46795809862,4,Daily activity,4.612000000,statistics.finalExecutionDurationMs
BigQuery,80,80,2026-08-11T04:34:39.579Z,47401662866,4,Daily activity,3.176000000,statistics.finalExecutionDurationMs
BigQuery,81,81,2026-08-11T04:44:39.579Z,47998689882,4,Daily activity,3.457000000,statistics.finalExecutionDurationMs
BigQuery,82,82,2026-08-11T04:54:39.579Z,48604116999,4,Daily activity,3.628000000,statistics.finalExecutionDurationMs
BigQuery,83,83,2026-08-11T05:04:39.579Z,49199731353,4,Daily activity,4.074000000,statistics.finalExecutionDurationMs
BigQuery,84,84,2026-08-11T05:14:39.579Z,49795200731,4,Daily activity,3.248000000,statistics.finalExecutionDurationMs
BigQuery,85,85,2026-08-11T05:24:39.579Z,50401430353,4,Daily activity,4.195000000,statistics.finalExecutionDurationMs
BigQuery,86,86,2026-08-11T05:34:39.579Z,50997115484,4,Daily activity,3.612000000,statistics.finalExecutionDurationMs
BigQuery,87,87,2026-08-11T05:44:39.579Z,51603339256,4,Daily activity,4.263000000,statistics.finalExecutionDurationMs
BigQuery,88,88,2026-08-11T05:54:39.579Z,52199110365,4,Daily activity,6.019000000,statistics.finalExecutionDurationMs
BigQuery,89,89,2026-08-11T06:04:39.579Z,52794070629,4,Daily activity,3.822000000,statistics.finalExecutionDurationMs
BigQuery,90,90,2026-08-11T06:14:39.579Z,53400358386,4,Daily activity,4.150000000,statistics.finalExecutionDurationMs
BigQuery,91,91,2026-08-11T06:24:39.579Z,53996988224,4,Daily activity,3.123000000,statistics.finalExecutionDurationMs
BigQuery,92,92,2026-08-11T06:34:39.579Z,54603361265,4,Daily activity,3.922000000,statistics.finalExecutionDurationMs
BigQuery,93,93,2026-08-11T06:44:39.579Z,55199779471,4,Daily activity,3.303000000,statistics.finalExecutionDurationMs
BigQuery,94,94,2026-08-11T06:54:39.579Z,55795624829,4,Daily activity,3.665000000,statistics.finalExecutionDurationMs
BigQuery,95,95,2026-08-11T07:04:39.579Z,56401181351,4,Daily activity,3.957000000,statistics.finalExecutionDurationMs
BigQuery,96,96,2026-08-11T07:14:39.579Z,56997628105,4,Daily activity,3.565000000,statistics.finalExecutionDurationMs
BigQuery,97,97,2026-08-11T07:24:39.579Z,57593250309,4,Daily activity,3.650000000,statistics.finalExecutionDurationMs
BigQuery,98,98,2026-08-11T07:34:39.579Z,58199490624,4,Daily activity,3.998000000,statistics.finalExecutionDurationMs
BigQuery,99,99,2026-08-11T07:44:39.579Z,58795901440,4,Daily activity,4.085000000,statistics.finalExecutionDurationMs
BigQuery,100,100,2026-08-11T07:54:39.579Z,59401622999,4,Daily activity,4.660000000,statistics.finalExecutionDurationMs
BigQuery,101,101,2026-08-11T08:04:39.579Z,59998313547,4,Daily activity,4.317000000,statistics.finalExecutionDurationMs
BigQuery,102,102,2026-08-11T08:14:39.579Z,60593666265,4,Daily activity,3.400000000,statistics.finalExecutionDurationMs
BigQuery,103,103,2026-08-11T08:24:39.579Z,61199564057,4,Daily activity,3.845000000,statistics.finalExecutionDurationMs
BigQuery,104,104,2026-08-11T08:34:39.579Z,61795448255,4,Daily activity,3.527000000,statistics.finalExecutionDurationMs
BigQuery,105,105,2026-08-11T08:44:39.579Z,62390940934,4,Daily activity,3.369000000,statistics.finalExecutionDurationMs
BigQuery,106,106,2026-08-11T08:54:39.579Z,62997805260,4,Daily activity,4.616000000,statistics.finalExecutionDurationMs
BigQuery,107,107,2026-08-11T09:04:39.579Z,63592256087,4,Daily activity,4.969000000,statistics.finalExecutionDurationMs
BigQuery,108,108,2026-08-11T09:14:39.579Z,64197589145,4,Daily activity,6.740000000,statistics.finalExecutionDurationMs
BigQuery,109,109,2026-08-11T09:24:39.579Z,64793072681,4,Daily activity,4.935000000,statistics.finalExecutionDurationMs
BigQuery,110,110,2026-08-11T09:34:39.579Z,65388044598,4,Daily activity,3.776000000,statistics.finalExecutionDurationMs
BigQuery,111,111,2026-08-11T09:44:39.579Z,65994164426,4,Daily activity,3.737000000,statistics.finalExecutionDurationMs
BigQuery,112,112,2026-08-11T09:54:39.579Z,66590125293,4,Daily activity,3.857000000,statistics.finalExecutionDurationMs
BigQuery,113,113,2026-08-11T10:04:39.579Z,67194687348,4,Daily activity,3.815000000,statistics.finalExecutionDurationMs
BigQuery,114,114,2026-08-11T10:14:39.579Z,67789162648,4,Daily activity,3.313000000,statistics.finalExecutionDurationMs
BigQuery,115,115,2026-08-11T10:24:39.579Z,68385889621,4,Daily activity,3.162000000,statistics.finalExecutionDurationMs
BigQuery,116,116,2026-08-11T10:34:39.579Z,68990654754,4,Daily activity,3.376000000,statistics.finalExecutionDurationMs
BigQuery,117,117,2026-08-11T10:44:39.579Z,69586595245,4,Daily activity,4.262000000,statistics.finalExecutionDurationMs
BigQuery,118,118,2026-08-11T10:54:39.579Z,70181947963,4,Daily activity,3.359000000,statistics.finalExecutionDurationMs
BigQuery,119,119,2026-08-11T11:04:39.579Z,70786952988,4,Daily activity,5.019000000,statistics.finalExecutionDurationMs
BigQuery,120,120,2026-08-11T11:14:39.579Z,71381571380,4,Daily activity,4.012000000,statistics.finalExecutionDurationMs
BigQuery,121,121,2026-08-11T11:24:39.579Z,71987342393,4,Daily activity,5.248000000,statistics.finalExecutionDurationMs
BigQuery,122,122,2026-08-11T11:34:39.579Z,72582825929,4,Daily activity,4.697000000,statistics.finalExecutionDurationMs
BigQuery,123,123,2026-08-11T11:44:39.579Z,73177660123,4,Daily activity,4.474000000,statistics.finalExecutionDurationMs
BigQuery,124,124,2026-08-11T11:54:39.579Z,73782641795,4,Daily activity,4.220000000,statistics.finalExecutionDurationMs
BigQuery,125,125,2026-08-11T12:04:39.579Z,74377938858,4,Daily activity,4.276000000,statistics.finalExecutionDurationMs
BigQuery,126,126,2026-08-11T12:14:39.579Z,74982628757,4,Daily activity,3.786000000,statistics.finalExecutionDurationMs
BigQuery,127,127,2026-08-11T12:24:39.579Z,75577981475,4,Daily activity,3.451000000,statistics.finalExecutionDurationMs
BigQuery,128,128,2026-08-11T12:34:39.579Z,76173291864,4,Daily activity,3.460000000,statistics.finalExecutionDurationMs
BigQuery,129,129,2026-08-11T12:44:39.579Z,76777893607,4,Daily activity,3.167000000,statistics.finalExecutionDurationMs
BigQuery,130,130,2026-08-11T12:54:39.579Z,77372955611,4,Daily activity,3.363000000,statistics.finalExecutionDurationMs
BigQuery,131,131,2026-08-11T13:04:39.579Z,77978642951,4,Daily activity,3.733000000,statistics.finalExecutionDurationMs
BigQuery,132,132,2026-08-11T13:14:39.579Z,78572993475,4,Daily activity,3.577000000,statistics.finalExecutionDurationMs
BigQuery,133,133,2026-08-11T13:24:39.579Z,79170037334,4,Daily activity,4.384000000,statistics.finalExecutionDurationMs
BigQuery,134,134,2026-08-11T13:34:39.579Z,79767221504,4,Daily activity,5.385000000,statistics.finalExecutionDurationMs
BigQuery,135,135,2026-08-11T13:44:39.579Z,80362814944,4,Daily activity,3.698000000,statistics.finalExecutionDurationMs
BigQuery,136,136,2026-08-11T13:54:39.579Z,80957551411,4,Daily activity,3.350000000,statistics.finalExecutionDurationMs
BigQuery,137,137,2026-08-11T14:04:39.579Z,81563124178,4,Daily activity,4.584000000,statistics.finalExecutionDurationMs
BigQuery,138,138,2026-08-11T14:14:39.579Z,82159036590,4,Daily activity,3.789000000,statistics.finalExecutionDurationMs
BigQuery,139,139,2026-08-11T14:24:39.579Z,82761715116,4,Daily activity,4.191000000,statistics.finalExecutionDurationMs
BigQuery,140,140,2026-08-11T14:34:39.579Z,83356722509,4,Daily activity,4.541000000,statistics.finalExecutionDurationMs
BigQuery,141,141,2026-08-11T14:44:39.579Z,83952456673,4,Daily activity,3.608000000,statistics.finalExecutionDurationMs
BigQuery,142,142,2026-08-11T14:54:39.579Z,84558774276,4,Daily activity,4.264000000,statistics.finalExecutionDurationMs
BigQuery,143,143,2026-08-11T15:04:39.579Z,85153080450,4,Daily activity,4.578000000,statistics.finalExecutionDurationMs
BigQuery,144,144,2026-08-11T15:14:39.579Z,85748630590,4,Daily activity,4.016000000,statistics.finalExecutionDurationMs
BigQuery,145,145,2026-08-11T15:24:39.579Z,86354594018,4,Daily activity,4.906000000,statistics.finalExecutionDurationMs
BigQuery,146,146,2026-08-11T15:34:39.579Z,86950287826,4,Daily activity,3.791000000,statistics.finalExecutionDurationMs
BigQuery,147,147,2026-08-11T15:44:39.579Z,87546429181,4,Daily activity,3.553000000,statistics.finalExecutionDurationMs
BigQuery,148,148,2026-08-11T15:54:39.579Z,88153549997,4,Daily activity,4.269000000,statistics.finalExecutionDurationMs
BigQuery,149,149,2026-08-11T16:04:39.579Z,88749556805,4,Daily activity,4.268000000,statistics.finalExecutionDurationMs
BigQuery,150,150,2026-08-11T16:14:39.579Z,89346074656,4,Daily activity,4.952000000,statistics.finalExecutionDurationMs
BigQuery,151,151,2026-08-11T16:24:39.579Z,89952672588,4,Daily activity,3.819000000,statistics.finalExecutionDurationMs
BigQuery,152,152,2026-08-11T16:34:39.579Z,90547693478,4,Daily activity,4.104000000,statistics.finalExecutionDurationMs
BigQuery,153,153,2026-08-11T16:44:39.579Z,91154749774,4,Daily activity,5.226000000,statistics.finalExecutionDurationMs
BigQuery,154,154,2026-08-11T16:54:39.579Z,91751279854,4,Daily activity,4.316000000,statistics.finalExecutionDurationMs
BigQuery,155,155,2026-08-11T17:04:39.579Z,92346120006,4,Daily activity,5.409000000,statistics.finalExecutionDurationMs
BigQuery,156,156,2026-08-11T17:14:39.579Z,92951947412,4,Daily activity,4.686000000,statistics.finalExecutionDurationMs
BigQuery,157,157,2026-08-11T17:24:39.579Z,93548598329,4,Daily activity,6.932000000,statistics.finalExecutionDurationMs
BigQuery,158,158,2026-08-11T17:34:39.579Z,94154137006,4,Daily activity,4.096000000,statistics.finalExecutionDurationMs
BigQuery,159,159,2026-08-11T17:44:39.579Z,94750489021,4,Daily activity,3.432000000,statistics.finalExecutionDurationMs
BigQuery,160,160,2026-08-11T17:54:39.579Z,95346365011,4,Daily activity,3.614000000,statistics.finalExecutionDurationMs
BigQuery,161,161,2026-08-11T18:04:39.579Z,95952538048,4,Daily activity,4.675000000,statistics.finalExecutionDurationMs
BigQuery,162,162,2026-08-11T18:14:39.579Z,96548490823,4,Daily activity,3.607000000,statistics.finalExecutionDurationMs
BigQuery,163,163,2026-08-11T18:24:39.579Z,97155331056,4,Daily activity,3.560000000,statistics.finalExecutionDurationMs
BigQuery,164,164,2026-08-11T18:34:39.579Z,97751631895,4,Daily activity,4.055000000,statistics.finalExecutionDurationMs
BigQuery,165,165,2026-08-11T18:44:39.579Z,98347800336,4,Daily activity,5.064000000,statistics.finalExecutionDurationMs
BigQuery,166,166,2026-08-11T18:54:39.579Z,98954665038,4,Daily activity,5.426000000,statistics.finalExecutionDurationMs
BigQuery,167,167,2026-08-11T19:04:39.579Z,99551267495,4,Daily activity,4.510000000,statistics.finalExecutionDurationMs
ClickHouse Cloud,2,2,2026-08-08T07:05:59Z,724786266,4,Daily activity,0.006000000,clickhouse-client --time
ClickHouse Cloud,3,3,2026-08-08T07:15:59Z,1370669828,4,Daily activity,0.006000000,clickhouse-client --time
ClickHouse Cloud,4,4,2026-08-08T07:25:59Z,1975682003,4,Daily activity,0.025000000,clickhouse-client --time
ClickHouse Cloud,5,5,2026-08-08T07:35:59Z,2574084882,4,Daily activity,0.008000000,clickhouse-client --time
ClickHouse Cloud,6,6,2026-08-08T07:45:59Z,3146910669,4,Daily activity,0.008000000,clickhouse-client --time
ClickHouse Cloud,7,7,2026-08-08T07:55:59Z,3738865972,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,8,8,2026-08-08T08:05:59Z,4293755746,4,Daily activity,0.009000000,clickhouse-client --time
ClickHouse Cloud,9,9,2026-08-08T08:15:59Z,4891042750,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,10,10,2026-08-08T08:25:59Z,5469535309,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,11,11,2026-08-08T08:35:59Z,6010532017,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,12,12,2026-08-08T08:45:59Z,6539371357,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,13,13,2026-08-08T08:55:59Z,7146131616,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,14,14,2026-08-08T09:05:59Z,7727462172,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,15,15,2026-08-08T09:15:59Z,8305203448,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,16,16,2026-08-08T09:25:59Z,8807164173,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,17,17,2026-08-08T09:35:59Z,9395201523,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,18,18,2026-08-08T09:45:59Z,9911918805,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,19,19,2026-08-08T09:55:59Z,10448957290,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,20,20,2026-08-08T10:05:59Z,10999409964,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,21,21,2026-08-08T10:15:59Z,11495758638,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,22,22,2026-08-08T10:25:59Z,12058435469,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,23,23,2026-08-08T10:35:59Z,12574526062,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,24,24,2026-08-08T10:45:59Z,13130688854,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,25,25,2026-08-08T10:55:59Z,13690901348,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,26,26,2026-08-08T11:05:59Z,14280804947,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,27,27,2026-08-08T11:15:59Z,14876856126,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,28,28,2026-08-08T11:25:59Z,15470256866,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,29,29,2026-08-08T11:35:59Z,16058779354,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,30,30,2026-08-08T11:45:59Z,16604006353,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,31,31,2026-08-08T11:55:59Z,17204550973,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,32,32,2026-08-08T12:05:59Z,17758468213,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,33,33,2026-08-08T12:15:59Z,18360002425,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,34,34,2026-08-08T12:25:59Z,18930505218,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,35,35,2026-08-08T12:35:59Z,19498533079,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,36,36,2026-08-08T12:45:59Z,20030972521,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,37,37,2026-08-08T12:55:59Z,20598954386,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,38,38,2026-08-08T13:05:59Z,21177624388,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,39,39,2026-08-08T13:15:59Z,21690449123,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,40,40,2026-08-08T13:25:59Z,22225814642,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,41,41,2026-08-08T13:35:59Z,22769842666,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,42,42,2026-08-08T13:45:59Z,23288685490,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,43,43,2026-08-08T13:55:59Z,23844225514,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,44,44,2026-08-08T14:05:59Z,24360433073,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,45,45,2026-08-08T14:15:59Z,24937313823,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,46,46,2026-08-08T14:25:59Z,25492435118,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,47,47,2026-08-08T14:35:59Z,26047358918,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,48,48,2026-08-08T14:45:59Z,26583320264,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,49,49,2026-08-08T14:55:59Z,27117466999,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,50,50,2026-08-08T15:05:59Z,27681375912,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,51,51,2026-08-08T15:15:59Z,28239125449,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,52,52,2026-08-08T15:25:59Z,28773516979,4,Daily activity,0.043000000,clickhouse-client --time
ClickHouse Cloud,53,53,2026-08-08T15:35:59Z,29346127706,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,54,54,2026-08-08T15:45:59Z,29890137150,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,55,55,2026-08-08T15:55:59Z,30465667350,4,Daily activity,0.010000000,clickhouse-client --time
ClickHouse Cloud,56,56,2026-08-08T16:05:59Z,31018228497,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,57,57,2026-08-08T16:15:59Z,31588088259,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,58,58,2026-08-08T16:25:59Z,32144496083,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,59,59,2026-08-08T16:35:59Z,32651953244,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,60,60,2026-08-08T16:45:59Z,33183996050,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,61,61,2026-08-08T16:55:59Z,33748476003,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,62,62,2026-08-08T17:05:59Z,34249264401,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,63,63,2026-08-08T17:15:59Z,34764613132,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,64,64,2026-08-08T17:25:59Z,35300178406,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,65,65,2026-08-08T17:35:59Z,35804053385,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,66,66,2026-08-08T17:45:59Z,36352821706,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,67,67,2026-08-08T17:55:59Z,36850964650,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,68,68,2026-08-08T18:05:59Z,37331880801,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,69,69,2026-08-08T18:15:59Z,37851506740,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,70,70,2026-08-08T18:25:59Z,38333894855,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,71,71,2026-08-08T18:35:59Z,38903981063,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,72,72,2026-08-08T18:45:59Z,39403630784,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,73,73,2026-08-08T18:55:59Z,39938729827,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,74,74,2026-08-08T19:05:59Z,40455322866,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,75,75,2026-08-08T19:15:59Z,40983472025,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,76,76,2026-08-08T19:25:59Z,41461994932,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,77,77,2026-08-08T19:35:59Z,41986954384,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,78,78,2026-08-08T19:45:59Z,42504704257,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,79,79,2026-08-08T19:55:59Z,43037353870,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,80,80,2026-08-08T20:05:59Z,43568180819,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,81,81,2026-08-08T20:15:59Z,44075896295,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,82,82,2026-08-08T20:25:59Z,44585275116,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,83,83,2026-08-08T20:35:59Z,45119401562,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,84,84,2026-08-08T20:45:59Z,45608868518,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,85,85,2026-08-08T20:55:59Z,46108257326,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,86,86,2026-08-08T21:05:59Z,46607144697,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,87,87,2026-08-08T21:15:59Z,47127220430,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,88,88,2026-08-08T21:25:59Z,47630286458,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,89,89,2026-08-08T21:35:59Z,48152769396,4,Daily activity,0.017000000,clickhouse-client --time
ClickHouse Cloud,90,90,2026-08-08T21:45:59Z,48651039753,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,91,91,2026-08-08T21:55:59Z,49173608481,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,92,92,2026-08-08T22:05:59Z,49691385785,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,93,93,2026-08-08T22:15:59Z,50238320035,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,94,94,2026-08-08T22:25:59Z,50788829774,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,95,95,2026-08-08T22:35:59Z,51325118756,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,96,96,2026-08-08T22:45:59Z,51886771408,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,97,97,2026-08-08T22:55:59Z,52441318029,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,98,98,2026-08-08T23:05:59Z,52920335727,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,99,99,2026-08-08T23:15:59Z,53408601648,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,100,100,2026-08-08T23:25:59Z,53910086618,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,101,101,2026-08-08T23:35:59Z,54424699241,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,102,102,2026-08-08T23:45:59Z,54899250491,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,103,103,2026-08-08T23:55:59Z,55416633625,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,104,104,2026-08-09T00:05:59Z,55944840077,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,105,105,2026-08-09T00:15:59Z,56450202011,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,106,106,2026-08-09T00:25:59Z,56976658135,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,107,107,2026-08-09T00:35:59Z,57502590981,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,108,108,2026-08-09T00:45:59Z,58017492696,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,109,109,2026-08-09T00:55:59Z,58509450012,4,Daily activity,0.011000000,clickhouse-client --time
ClickHouse Cloud,110,110,2026-08-09T01:05:59Z,59010783142,4,Daily activity,0.012000000,clickhouse-client --time
ClickHouse Cloud,111,111,2026-08-09T01:15:59Z,59503489949,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,112,112,2026-08-09T01:25:59Z,59972983401,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,113,113,2026-08-09T01:35:59Z,60442237749,4,Daily activity,0.014000000,clickhouse-client --time
ClickHouse Cloud,114,114,2026-08-09T01:45:59Z,60904448195,4,Daily activity,0.013000000,clickhouse-client --time
ClickHouse Cloud,115,115,2026-08-09T01:55:59Z,61370139665,4,Daily activity,0.012000000,clickhouse-client --time
