system,workload,iteration,raw_rows,query,seconds,source,phase
databricks,dashboard,143,85248832558,2,0.551,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,143,85248832558,3,0.477,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,143,85248832558,4,0.486,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,144,85848983088,1,2.117,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,144,85848983088,2,0.812,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,144,85848983088,3,1.259,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,144,85848983088,4,1.318,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,145,86448998070,1,1.745,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,145,86448998070,2,0.577,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,145,86448998070,3,0.53,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,145,86448998070,4,0.794,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,146,87048970508,1,1.925,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,146,87048970508,2,0.834,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,146,87048970508,3,1.442,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,146,87048970508,4,0.865,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,147,87648993949,1,2.208,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,147,87648993949,2,0.757,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,147,87648993949,3,0.797,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,147,87648993949,4,0.992,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,148,88248973865,1,2.256,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,148,88248973865,2,1.094,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,148,88248973865,3,1.054,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,148,88248973865,4,1.144,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,149,88848942984,1,1.949,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,149,88848942984,2,0.853,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,149,88848942984,3,0.861,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,149,88848942984,4,1.275,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,150,89448824332,1,1.291,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,150,89448824332,2,1.071,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,150,89448824332,3,0.829,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,150,89448824332,4,1.319,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,151,90048962182,1,1.43,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,151,90048962182,2,0.807,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,151,90048962182,3,1.032,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,151,90048962182,4,1.01,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,152,90648973338,1,1.873,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,152,90648973338,2,0.813,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,152,90648973338,3,0.833,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,152,90648973338,4,0.853,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,153,91248923008,1,1.106,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,153,91248923008,2,0.639,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,153,91248923008,3,0.461,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,153,91248923008,4,0.476,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,154,91848815062,1,1.378,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,154,91848815062,2,0.808,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,154,91848815062,3,0.908,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,154,91848815062,4,0.914,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,155,92448977228,1,1.219,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,155,92448977228,2,0.819,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,155,92448977228,3,0.857,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,155,92448977228,4,0.975,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,156,93048998642,1,1.24,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,156,93048998642,2,0.446,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,156,93048998642,3,0.529,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,156,93048998642,4,0.537,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,157,93648850827,1,1.329,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,157,93648850827,2,0.793,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,157,93648850827,3,0.954,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,157,93648850827,4,0.987,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,158,94248956784,1,1.614,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,158,94248956784,2,0.803,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,158,94248956784,3,0.884,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,158,94248956784,4,1.397,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,159,94848829249,1,1.907,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,159,94848829249,2,0.763,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,159,94848829249,3,0.916,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,159,94848829249,4,1.187,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,160,95448942204,1,1.608,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,160,95448942204,2,0.772,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,160,95448942204,3,0.828,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,160,95448942204,4,0.845,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,161,96048966006,1,1.479,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,161,96048966006,2,0.811,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,161,96048966006,3,0.845,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,161,96048966006,4,0.908,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,162,96648893321,1,0.98,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,162,96648893321,2,0.729,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,162,96648893321,3,0.812,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,162,96648893321,4,1.651,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,163,97248931018,1,1.229,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,163,97248931018,2,0.774,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,163,97248931018,3,0.924,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,163,97248931018,4,0.876,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,164,97848875579,1,1.48,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,164,97848875579,2,0.451,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,164,97848875579,3,0.578,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,164,97848875579,4,0.447,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,165,98448826106,1,1.827,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,165,98448826106,2,0.857,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
databricks,dashboard,165,98448826106,3,0.941,quotes/databricks/results/serverless_baseline_full_20260918T170453Z/mv/dashboard_20260918T170453Z.jsonl,accepted_ingestion_window
