source_index,observed_at,collected_until,raw_rows,mv_source_rows,rows_behind,refresh_age_seconds
734,2026-09-19T05:20:42.353Z,2026-09-19T05:21:25.855Z,44024712549,43984493877,40218672,8.059726
735,2026-09-19T05:21:42.353Z,2026-09-19T05:22:26.428Z,44084608011,43984493877,100114134,68.059746
736,2026-09-19T05:22:42.353Z,2026-09-19T05:23:26.288Z,44144472655,44108697705,35774950,8.140781
737,2026-09-19T05:23:42.353Z,2026-09-19T05:24:28.007Z,44201886558,44108697705,93188853,68.140737
738,2026-09-19T05:24:42.353Z,2026-09-19T05:25:27.646Z,44272105006,44227688522,44416484,5.34274
739,2026-09-19T05:25:42.353Z,2026-09-19T05:26:28.486Z,44331415560,44227688522,103727038,65.342715
740,2026-09-19T05:26:42.353Z,2026-09-19T05:27:30.009Z,44392838384,44351923168,40915216,5.412725
741,2026-09-19T05:27:42.353Z,2026-09-19T05:28:29.148Z,44450309940,44351923168,98386772,65.412745
742,2026-09-19T05:28:42.353Z,2026-09-19T05:29:30.006Z,44507458224,44476131086,31327138,0.795739
743,2026-09-19T05:29:42.353Z,2026-09-19T05:30:31.336Z,44569435138,44476131086,93304052,60.795706
744,2026-09-19T05:30:42.354Z,2026-09-19T05:31:31.910Z,44627060467,44476131086,150929381,120.79656
745,2026-09-19T05:31:42.354Z,2026-09-19T05:32:32.652Z,44687825428,44595417920,92407508,53.001646
746,2026-09-19T05:32:42.353Z,2026-09-19T05:33:32.362Z,44743553896,44595417920,148135976,113.00075
747,2026-09-19T05:33:42.353Z,2026-09-19T05:34:25.609Z,44800359726,44719464202,80895524,56.872717
748,2026-09-19T05:34:42.353Z,2026-09-19T05:35:25.429Z,44869700812,44719464202,150236610,116.872745
749,2026-09-19T05:35:42.353Z,2026-09-19T05:36:25.708Z,44931166278,44843691302,87474976,53.892741
750,2026-09-19T05:36:42.353Z,2026-09-19T05:37:25.928Z,44988622108,44843691302,144930806,113.892729
751,2026-09-19T05:37:42.353Z,2026-09-19T05:38:26.719Z,45046318664,44962850962,83467702,52.731773
752,2026-09-19T05:38:42.353Z,2026-09-19T05:39:27.433Z,45102533768,44962850962,139682806,112.731741
753,2026-09-19T05:39:42.353Z,2026-09-19T05:40:28.379Z,45159612870,45086989698,72623172,46.691905
754,2026-09-19T05:40:42.353Z,2026-09-19T05:41:27.827Z,45219335060,45086989698,132345362,106.691733
755,2026-09-19T05:41:42.353Z,2026-09-19T05:42:28.934Z,45292754776,45206164896,86589880,49.454679
756,2026-09-19T05:42:42.353Z,2026-09-19T05:43:28.610Z,45350955422,45206164896,144790526,109.454741
757,2026-09-19T05:43:42.353Z,2026-09-19T05:44:29.658Z,45408017070,45325166822,82850248,48.743745
758,2026-09-19T05:44:42.353Z,2026-09-19T05:45:31.436Z,45464861264,45325166822,139694442,108.743742
759,2026-09-19T05:45:42.353Z,2026-09-19T05:46:30.362Z,45526993996,45444097838,82896158,47.912732
760,2026-09-19T05:46:42.353Z,2026-09-19T05:47:30.930Z,45588834274,45444097838,144736436,107.912735
761,2026-09-19T05:47:42.353Z,2026-09-19T05:48:31.964Z,45645974878,45568376666,77598212,48.832752
762,2026-09-19T05:48:42.353Z,2026-09-19T05:49:32.677Z,45704481342,45568376666,136104676,108.83277
763,2026-09-19T05:49:42.353Z,2026-09-19T05:50:25.402Z,45763193624,45687344184,75849440,46.608763
764,2026-09-19T05:50:42.353Z,2026-09-19T05:51:25.592Z,45822005906,45687344184,134661722,106.608714
765,2026-09-19T05:51:42.353Z,2026-09-19T05:52:25.959Z,45883571184,45806457746,77113438,46.922727
766,2026-09-19T05:52:42.353Z,2026-09-19T05:53:25.472Z,45941092740,45868757932,72334808,47.644719
767,2026-09-19T05:53:42.353Z,2026-09-19T05:54:26.513Z,46013673458,45868757932,144915526,107.644678
768,2026-09-19T05:54:42.354Z,2026-09-19T05:55:26.194Z,46070504288,45992935032,77569256,43.804744
769,2026-09-19T05:55:42.353Z,2026-09-19T05:56:26.834Z,46127396754,45992935032,134461722,103.803713
770,2026-09-19T05:56:42.353Z,2026-09-19T05:57:27.695Z,46184483402,46111873594,72609808,40.491731
771,2026-09-19T05:57:42.353Z,2026-09-19T05:58:29.204Z,46241281369,46111873594,129407775,100.491726
772,2026-09-19T05:58:42.353Z,2026-09-19T05:59:28.126Z,46308635502,46236237330,72398172,40.018713
773,2026-09-19T05:59:42.353Z,2026-09-19T06:00:32.511Z,46365690649,46236237330,129453319,100.018726
774,2026-09-19T06:00:42.353Z,2026-09-19T06:01:30.798Z,46422525113,46355230670,67294443,37.594743
775,2026-09-19T06:01:42.353Z,2026-09-19T06:02:30.228Z,46488219508,46355230670,132988838,97.594731
776,2026-09-19T06:02:42.353Z,2026-09-19T06:03:31.118Z,46544844520,46479396615,65447905,32.00173
777,2026-09-19T06:03:42.353Z,2026-09-19T06:04:31.766Z,46603591793,46479396615,124195178,92.00173
778,2026-09-19T06:04:42.353Z,2026-09-19T06:05:34.525Z,46661356317,46603591793,57764524,30.445723
779,2026-09-19T06:05:42.353Z,2026-09-19T06:06:34.240Z,46720728166,46603591793,117136373,90.445758
780,2026-09-19T06:06:42.353Z,2026-09-19T06:07:25.051Z,46795282500,46722628881,72653619,27.841693
781,2026-09-19T06:07:42.353Z,2026-09-19T06:08:28.689Z,46850876114,46722628881,128247233,87.841731
782,2026-09-19T06:08:42.353Z,2026-09-19T06:09:27.765Z,46905259766,46846914938,58344828,27.156722
783,2026-09-19T06:09:42.353Z,2026-09-19T06:10:27.560Z,46966070954,46846914938,119156016,87.156959
784,2026-09-19T06:10:42.353Z,2026-09-19T06:11:28.430Z,47022891769,46966070954,56820815,28.460751
785,2026-09-19T06:11:42.353Z,2026-09-19T06:12:28.527Z,47081789584,46966070954,115718630,88.460718
786,2026-09-19T06:12:42.353Z,2026-09-19T06:13:27.797Z,47142073410,47085017580,57055830,27.275739
787,2026-09-19T06:13:42.354Z,2026-09-19T06:14:30.647Z,47214496582,47085017580,129479002,87.276736
788,2026-09-19T06:14:42.353Z,2026-09-19T06:15:29.103Z,47271364048,47209256316,62107732,25.990725
789,2026-09-19T06:15:42.353Z,2026-09-19T06:16:30.296Z,47331590328,47209256316,122334012,85.990826
790,2026-09-19T06:16:42.353Z,2026-09-19T06:17:30.110Z,47389517702,47328258242,61259460,26.442734
791,2026-09-19T06:17:42.353Z,2026-09-19T06:18:31.010Z,47447333440,47328258242,119075198,86.442755
792,2026-09-19T06:18:42.354Z,2026-09-19T06:19:29.753Z,47504450906,47447333440,57117466,22.905438
793,2026-09-19T06:19:42.353Z,2026-09-19T06:20:32.221Z,47564134732,47447333440,116801292,82.904744
794,2026-09-19T06:20:42.353Z,2026-09-19T06:21:32.092Z,47622398742,47571710540,50688202,24.68074
795,2026-09-19T06:21:42.353Z,2026-09-19T06:22:32.572Z,47692043918,47571710540,120333378,84.680714
796,2026-09-19T06:22:42.353Z,2026-09-19T06:23:32.344Z,47751027348,47690685738,60341610,22.390745
797,2026-09-19T06:23:42.353Z,2026-09-19T06:24:25.393Z,47809755048,47690685738,119069310,82.390769
798,2026-09-19T06:24:42.354Z,2026-09-19T06:25:25.062Z,47861388907,47809755048,51633859,21.548224
799,2026-09-19T06:25:42.353Z,2026-09-19T06:26:25.369Z,47933993940,47809755048,124238892,81.547743
800,2026-09-19T06:26:42.353Z,2026-09-19T06:27:27.342Z,47990905894,47933993940,56911954,21.943743
801,2026-09-19T06:27:42.353Z,2026-09-19T06:28:27.225Z,48045237818,47933993940,111243878,81.943734
802,2026-09-19T06:28:42.353Z,2026-09-19T06:29:26.099Z,48102212830,48053013626,49199204,17.925723
803,2026-09-19T06:29:42.353Z,2026-09-19T06:30:28.678Z,48171988824,48053013626,118975198,77.925733
804,2026-09-19T06:30:42.353Z,2026-09-19T06:31:31.454Z,48229094654,48177233180,51861474,18.167736
805,2026-09-19T06:31:42.353Z,2026-09-19T06:32:30.738Z,48284273122,48177233180,107039942,78.167726
806,2026-09-19T06:32:42.353Z,2026-09-19T06:33:30.569Z,48342005997,48301417826,40588171,10.903672
807,2026-09-19T06:33:42.353Z,2026-09-19T06:34:32.039Z,48413305580,48301417826,111887754,70.903924
808,2026-09-19T06:34:42.353Z,2026-09-19T06:35:30.935Z,48472054498,48420523842,51530656,14.98568
809,2026-09-19T06:35:42.353Z,2026-09-19T06:36:30.742Z,48529273377,48420523842,108749535,74.985747
810,2026-09-19T06:36:42.353Z,2026-09-19T06:37:31.334Z,48586171661,48539557999,46613662,12.762746
811,2026-09-19T06:37:42.354Z,2026-09-19T06:38:32.907Z,48643029219,48539557999,103471220,72.763596
812,2026-09-19T06:38:42.353Z,2026-09-19T06:39:32.122Z,48715614027,48658552379,57061648,13.215736
813,2026-09-19T06:39:42.353Z,2026-09-19T06:40:33.035Z,48767262137,48658552379,108709758,73.215738
814,2026-09-19T06:40:42.353Z,2026-09-19T06:41:24.967Z,48827257599,48782817843,44439756,13.428714
815,2026-09-19T06:41:42.353Z,2026-09-19T06:42:26.904Z,48886056517,48782817843,103238674,73.428712
816,2026-09-19T06:42:42.353Z,2026-09-19T06:43:26.445Z,48943343165,48907171988,36171177,8.314767
817,2026-09-19T06:43:42.353Z,2026-09-19T06:44:26.287Z,49015112247,48907171988,107940259,68.314732
818,2026-09-19T06:44:42.353Z,2026-09-19T06:45:27.238Z,49072591349,49026020141,46571208,9.604748
819,2026-09-19T06:45:42.353Z,2026-09-19T06:46:28.996Z,49129477997,49026020141,103457856,69.604753
820,2026-09-19T06:46:42.353Z,2026-09-19T06:47:28.685Z,49186583827,49145045339,41538488,6.760742
821,2026-09-19T06:47:42.353Z,2026-09-19T06:48:28.832Z,49243406317,49145045339,98360978,66.760805
822,2026-09-19T06:48:42.353Z,2026-09-19T06:49:28.682Z,49312035767,49264206379,47829388,9.894661
823,2026-09-19T06:49:42.353Z,2026-09-19T06:50:28.173Z,49367633417,49331385195,36248222,5.98172
824,2026-09-19T06:50:42.353Z,2026-09-19T06:51:29.857Z,49424689247,49331385195,93304052,65.981743
825,2026-09-19T06:51:42.354Z,2026-09-19T06:52:29.838Z,49482841621,49450472029,32369592,0.842826
826,2026-09-19T06:52:42.354Z,2026-09-19T06:53:30.669Z,49554072022,49450472029,103599993,60.842952
827,2026-09-19T06:53:42.353Z,2026-09-19T06:54:31.370Z,49610968261,49569622227,41346034,1.244748
828,2026-09-19T06:54:42.353Z,2026-09-19T06:55:31.636Z,49668060727,49569622227,98438500,61.244745
829,2026-09-19T06:55:42.353Z,2026-09-19T06:56:32.324Z,49724978193,49569622227,155355966,121.244714
830,2026-09-19T06:56:42.353Z,2026-09-19T06:57:24.625Z,49781872387,49704203131,77669256,53.774746
831,2026-09-19T06:57:42.353Z,2026-09-19T06:58:26.832Z,49849162839,49704203131,144959708,113.774749
832,2026-09-19T06:58:42.353Z,2026-09-19T06:59:26.268Z,49904952943,49823278329,81674614,53.864715
833,2026-09-19T06:59:42.353Z,2026-09-19T07:00:26.088Z,49963066953,49823278329,139788624,113.864726
834,2026-09-19T07:00:42.353Z,2026-09-19T07:01:27.210Z,50035224227,49947530429,87693798,43.889729
835,2026-09-19T07:01:42.354Z,2026-09-19T07:02:31.418Z,50092384147,49947530429,144853718,103.89094
836,2026-09-19T07:02:42.353Z,2026-09-19T07:03:28.896Z,50149445795,50071845721,77600074,41.496833
837,2026-09-19T07:03:42.353Z,2026-09-19T07:04:28.008Z,50206676625,50071845721,134830904,101.49672
838,2026-09-19T07:04:42.353Z,2026-09-19T07:05:28.430Z,50263178365,50190828465,72349900,45.180733
839,2026-09-19T07:05:42.353Z,2026-09-19T07:06:30.090Z,50321500238,50190828465,130671773,105.180745
840,2026-09-19T07:06:42.353Z,2026-09-19T07:07:29.862Z,50392661457,50315011383,77650074,40.355716
841,2026-09-19T07:07:42.353Z,2026-09-19T07:08:31.040Z,50444503749,50315011383,129492366,100.355729
842,2026-09-19T07:08:42.353Z,2026-09-19T07:09:29.847Z,50508547023,50434199945,74347078,41.241727
843,2026-09-19T07:09:42.353Z,2026-09-19T07:10:30.685Z,50563448129,50434199945,129248184,101.241743
844,2026-09-19T07:10:42.353Z,2026-09-19T07:11:31.425Z,50630819399,50553188507,77630892,36.642739
845,2026-09-19T07:11:42.353Z,2026-09-19T07:12:32.106Z,50685220505,50553188507,132031998,96.642738
846,2026-09-19T07:12:42.353Z,2026-09-19T07:13:31.197Z,50755028912,50677409789,77619123,36.858748
847,2026-09-19T07:13:42.353Z,2026-09-19T07:14:27.956Z,50806882840,50677409789,129473051,96.858744
848,2026-09-19T07:14:42.353Z,2026-09-19T07:15:26.171Z,50862195582,50801642257,60553325,33.988715
849,2026-09-19T07:15:42.353Z,2026-09-19T07:16:26.806Z,50930998304,50801642257,129356047,93.988741
850,2026-09-19T07:16:42.353Z,2026-09-19T07:17:27.186Z,50982821414,50920682864,62138550,31.428792
851,2026-09-19T07:17:42.353Z,2026-09-19T07:18:26.456Z,51050177275,50920682864,129494411,91.428727
852,2026-09-19T07:18:42.353Z,2026-09-19T07:19:26.854Z,51102008248,51039883062,62125186,31.770709
853,2026-09-19T07:19:42.353Z,2026-09-19T07:20:28.264Z,51169312064,51039883062,129429002,91.770846
854,2026-09-19T07:20:42.353Z,2026-09-19T07:21:29.220Z,51222629990,51164079344,58550646,32.960756
855,2026-09-19T07:21:42.353Z,2026-09-19T07:22:29.887Z,51293429573,51164079344,129350229,92.960734
856,2026-09-19T07:22:42.353Z,2026-09-19T07:23:29.722Z,51347180362,51283179542,64000820,27.210755
857,2026-09-19T07:23:42.353Z,2026-09-19T07:24:29.872Z,51402766376,51283179542,119586834,87.21074
858,2026-09-19T07:24:42.353Z,2026-09-19T07:25:29.296Z,51472654006,51407337460,65316546,28.254723
859,2026-09-19T07:25:42.353Z,2026-09-19T07:26:28.977Z,51528688088,51407337460,121350628,88.254746
860,2026-09-19T07:26:42.353Z,2026-09-19T07:27:30.945Z,51585301464,51526464182,58837282,23.382725
861,2026-09-19T07:27:42.353Z,2026-09-19T07:28:31.947Z,51642449748,51526464182,115985566,83.382731
862,2026-09-19T07:28:42.353Z,2026-09-19T07:29:32.806Z,51712618196,51645458562,67159634,25.060729
863,2026-09-19T07:29:42.353Z,2026-09-19T07:30:33.231Z,51769524026,51645458562,124065464,85.060804
864,2026-09-19T07:30:42.353Z,2026-09-19T07:31:25.592Z,51825290858,51769524026,55766832,23.979728
865,2026-09-19T07:31:42.353Z,2026-09-19T07:32:26.555Z,51893931944,51769524026,124407918,83.979741
866,2026-09-19T07:32:42.353Z,2026-09-19T07:33:25.993Z,51946913234,51888687588,58225646,20.474729
867,2026-09-19T07:33:42.353Z,2026-09-19T07:34:27.375Z,52003582428,51888687588,114894840,80.474744
868,2026-09-19T07:34:42.353Z,2026-09-19T07:35:26.722Z,52064108708,52007874422,56234286,23.727706
869,2026-09-19T07:35:42.353Z,2026-09-19T07:36:27.427Z,52133988792,52007874422,126114370,83.727769
870,2026-09-19T07:36:42.353Z,2026-09-19T07:37:28.995Z,52191214741,52132064886,59149855,17.81872
871,2026-09-19T07:37:42.353Z,2026-09-19T07:38:28.164Z,52246200755,52132064886,114135869,77.818758
872,2026-09-19T07:38:42.353Z,2026-09-19T07:39:29.137Z,52313073753,52256162105,56911648,13.44774
873,2026-09-19T07:39:42.353Z,2026-09-19T07:40:28.662Z,52369973765,52256162105,113811660,73.447745
874,2026-09-19T07:40:42.353Z,2026-09-19T07:41:29.997Z,52423116691,52380439205,42677486,11.75872
875,2026-09-19T07:41:42.353Z,2026-09-19T07:42:29.920Z,52493335139,52380439205,112895934,71.75872
876,2026-09-19T07:42:42.353Z,2026-09-19T07:43:30.217Z,52545966429,52499414403,46552026,9.212717
877,2026-09-19T07:43:42.353Z,2026-09-19T07:44:29.976Z,52604087985,52499414403,104673582,69.212752
878,2026-09-19T07:44:42.353Z,2026-09-19T07:45:31.281Z,52675476249,52623610685,51865564,6.769738
879,2026-09-19T07:45:42.353Z,2026-09-19T07:46:33.288Z,52732301261,52623610685,108690576,66.769738
880,2026-09-19T07:46:42.353Z,2026-09-19T07:47:31.273Z,52784124371,52742766701,41357670,9.317722
881,2026-09-19T07:47:42.353Z,2026-09-19T07:48:25.011Z,52848182737,52742766701,105416036,69.317707
882,2026-09-19T07:48:42.353Z,2026-09-19T07:49:24.779Z,52903872841,52861780263,42092578,7.147754
883,2026-09-19T07:49:42.353Z,2026-09-19T07:50:25.063Z,52961217452,52861780263,99437189,67.147958
884,2026-09-19T07:50:42.353Z,2026-09-19T07:51:26.819Z,53022247822,52985992054,36255768,7.161731
885,2026-09-19T07:51:42.353Z,2026-09-19T07:52:26.771Z,53080442650,52985992054,94450596,67.161726
886,2026-09-19T07:52:42.353Z,2026-09-19T07:53:27.861Z,53153035004,53104986434,48048570,7.261754
887,2026-09-19T07:53:42.353Z,2026-09-19T07:54:27.892Z,53208644290,53104986434,103657856,67.261716
888,2026-09-19T07:54:42.353Z,2026-09-19T07:55:27.909Z,53265488484,53229413534,36074950,4.603741
889,2026-09-19T07:55:42.353Z,2026-09-19T07:56:29.705Z,53332871390,53229413534,103457856,64.60372
890,2026-09-19T07:56:42.353Z,2026-09-19T07:57:30.080Z,53389858038,53348388732,41469306,5.86176
891,2026-09-19T07:57:42.353Z,2026-09-19T07:58:31.144Z,53446744686,53348388732,98355954,65.861755
892,2026-09-19T07:58:42.353Z,2026-09-19T07:59:29.748Z,53503663880,53472273378,31390502,3.094731
893,2026-09-19T07:59:42.353Z,2026-09-19T08:00:31.585Z,53572610784,53472273378,100337406,63.094729
894,2026-09-19T08:00:42.353Z,2026-09-19T08:01:33.275Z,53627964252,53472273378,155690874,123.094728
895,2026-09-19T08:01:42.354Z,2026-09-19T08:02:35.561Z,53684995082,53596862114,88132968,53.711714
896,2026-09-19T08:02:42.354Z,2026-09-19T08:03:32.146Z,53752354474,53596862114,155492360,113.711819
897,2026-09-19T08:03:42.353Z,2026-09-19T08:04:25.340Z,53809291122,53716067888,93223234,58.87776
898,2026-09-19T08:04:42.353Z,2026-09-19T08:05:24.703Z,53876593210,53716067888,160525322,118.877741
899,2026-09-19T08:05:42.353Z,2026-09-19T08:06:25.881Z,53932983314,53835069814,97913500,54.324752
900,2026-09-19T08:06:42.354Z,2026-09-19T08:07:28.869Z,53986974512,53835069814,151904698,114.325575
901,2026-09-19T08:07:42.353Z,2026-09-19T08:08:27.977Z,54042347162,53959439368,82907794,52.842736
902,2026-09-19T08:08:42.353Z,2026-09-19T08:09:26.488Z,54111549884,53959439368,152110516,112.842736
903,2026-09-19T08:09:42.353Z,2026-09-19T08:10:26.900Z,54166599262,54078614566,87984696,51.298725
904,2026-09-19T08:10:42.353Z,2026-09-19T08:11:29.309Z,54223691728,54078614566,145077162,111.298744
905,2026-09-19T08:11:42.353Z,2026-09-19T08:12:29.783Z,54294121812,54197670582,96451230,50.502728
906,2026-09-19T08:12:42.353Z,2026-09-19T08:13:29.386Z,54348865372,54197670582,151194790,110.502749
907,2026-09-19T08:13:42.353Z,2026-09-19T08:14:30.952Z,54404781269,54322016864,82764405,54.061714
908,2026-09-19T08:14:42.353Z,2026-09-19T08:15:30.884Z,54472154267,54322016864,150137403,114.061749
909,2026-09-19T08:15:42.353Z,2026-09-19T08:16:30.462Z,54534204453,54446363939,87840514,43.206743
910,2026-09-19T08:16:42.353Z,2026-09-19T08:17:30.779Z,54591229465,54446363939,144865526,103.206718
911,2026-09-19T08:17:42.353Z,2026-09-19T08:18:31.844Z,54644391573,54565246683,79144890,43.597754
912,2026-09-19T08:18:42.353Z,2026-09-19T08:19:31.068Z,54710416299,54565246683,145169616,103.597734
913,2026-09-19T08:19:42.353Z,2026-09-19T08:20:32.015Z,54766213949,54689858691,76355258,41.152736
914,2026-09-19T08:20:42.353Z,2026-09-19T08:21:25.588Z,54824352959,54689858691,134494268,101.15274
915,2026-09-19T08:21:42.353Z,2026-09-19T08:22:26.376Z,54885612419,54819126057,66486362,34.771717
916,2026-09-19T08:22:42.353Z,2026-09-19T08:23:27.657Z,54953774415,54819126057,134648358,94.77174
917,2026-09-19T08:23:42.353Z,2026-09-19T08:24:25.846Z,55009154611,54938251255,70903356,32.560716
918,2026-09-19T08:24:42.353Z,2026-09-19T08:25:27.674Z,55072926341,54938251255,134675086,92.560753
919,2026-09-19T08:25:42.354Z,2026-09-19T08:26:27.704Z,55129968569,55062435901,67532668,30.034133
920,2026-09-19T08:26:42.354Z,2026-09-19T08:27:27.310Z,55186824399,55062435901,124388498,90.034553
921,2026-09-19T08:27:42.353Z,2026-09-19T08:28:29.228Z,55250717356,55186824399,63892957,23.226732
922,2026-09-19T08:28:42.353Z,2026-09-19T08:29:28.597Z,55299297061,55186824399,112472662,83.226744
923,2026-09-19T08:29:42.353Z,2026-09-19T08:30:29.249Z,55364057789,55307388595,56669194,21.014731
924,2026-09-19T08:30:42.353Z,2026-09-19T08:31:29.331Z,55412666267,55307388595,105277672,81.014703
925,2026-09-19T08:31:42.353Z,2026-09-19T08:32:29.649Z,55483962077,55428845245,55116832,22.367736
926,2026-09-19T08:32:42.353Z,2026-09-19T08:33:29.753Z,55550225167,55428845245,121379922,82.367726
927,2026-09-19T08:33:42.353Z,2026-09-19T08:34:30.768Z,55601305823,55542195269,59110554,25.635733
928,2026-09-19T08:34:42.353Z,2026-09-19T08:35:33.022Z,55655464475,55542195269,113269206,85.63574
929,2026-09-19T08:35:42.353Z,2026-09-19T08:36:33.372Z,55720038567,55671605089,48433478,14.532726
930,2026-09-19T08:36:42.353Z,2026-09-19T08:37:33.350Z,55771407773,55671605089,99802684,74.53274
931,2026-09-19T08:37:42.353Z,2026-09-19T08:38:25.333Z,55842534401,55793883469,48650932,13.329714
932,2026-09-19T08:38:42.354Z,2026-09-19T08:39:25.861Z,55901621683,55793883469,107738214,73.33043
933,2026-09-19T08:39:42.353Z,2026-09-19T08:40:25.707Z,55953019793,55918197205,34822588,12.060734
934,2026-09-19T08:40:42.353Z,2026-09-19T08:41:27.925Z,56020516063,55918197205,102318858,72.060751
935,2026-09-19T08:41:42.353Z,2026-09-19T08:42:26.654Z,56082716249,56042162669,40553580,9.571733
936,2026-09-19T08:42:42.353Z,2026-09-19T08:43:26.537Z,56131288091,56042162669,89125422,69.571713
937,2026-09-19T08:43:42.353Z,2026-09-19T08:44:27.690Z,56195993001,56163761773,32231228,6.955742
938,2026-09-19T08:44:42.353Z,2026-09-19T08:45:28.943Z,56260890365,56163761773,97128592,66.955729
